,state,county,fips total,1992,1996,2000,2004,2008,2012,2016,2020
923,Kansas,Rooks,20163,R,R,R,R,R,R,R,R
924,Kansas,Rush,20165,R,R,R,R,R,R,R,R
925,Kansas,Russell,20167,R,R,R,R,R,R,R,R
926,Kansas,Saline,20169,R,R,R,R,R,R,R,R
927,Kansas,Scott,20171,R,R,R,R,R,R,R,R
928,Kansas,Sedgwick,20173,R,R,R,R,R,R,R,R
929,Kansas,Seward,20175,R,R,R,R,R,R,R,R
930,Kansas,Shawnee,20177,D,R,R,R,R,R,R,D
931,Kansas,Sheridan,20179,R,R,R,R,R,R,R,R
932,Kansas,Sherman,20181,R,R,R,R,R,R,R,R
933,Kansas,Smith,20183,R,R,R,R,R,R,R,R
934,Kansas,Stafford,20185,R,R,R,R,R,R,R,R
935,Kansas,Stanton,20187,R,R,R,R,R,R,R,R
936,Kansas,Stevens,20189,R,R,R,R,R,R,R,R
937,Kansas,Sumner,20191,R,R,R,R,R,R,R,R
938,Kansas,Thomas,20193,R,R,R,R,R,R,R,R
939,Kansas,Trego,20195,R,R,R,R,R,R,R,R
941,Kansas,Wallace,20199,R,R,R,R,R,R,R,R
942,Kansas,Washington,20201,R,R,R,R,R,R,R,R
943,Kansas,Wichita,20203,R,R,R,R,R,R,R,R
944,Kansas,Wilson,20205,R,R,R,R,R,R,R,R
945,Kansas,Woodson,20207,R,R,R,R,R,R,R,R
946,Kansas,Wyandotte,20209,D,D,D,D,D,D,D,D
947,Kentucky,Adair,21001,R,R,R,R,R,R,R,R
948,Kentucky,Allen,21003,R,R,R,R,R,R,R,R
949,Kentucky,Anderson,21005,R,R,R,R,R,R,R,R
950,Kentucky,Ballard,21007,D,D,D,R,R,R,R,R
951,Kentucky,Barren,21009,D,R,R,R,R,R,R,R
952,Kentucky,Bath,21011,D,D,R,D,R,R,R,R
953,Kentucky,Bell,21013,D,D,R,R,R,R,R,R
954,Kentucky,Boone,21015,R,R,R,R,R,R,R,R
955,Kentucky,Bourbon,21017,D,D,R,R,R,R,R,R
956,Kentucky,Boyd,21019,D,D,D,R,R,R,R,R
957,Kentucky,Boyle,21021,R,R,R,R,R,R,R,R
958,Kentucky,Bracken,21023,D,R,R,R,R,R,R,R
959,Kentucky,Breathitt,21025,D,D,D,D,R,R,R,R
960,Kentucky,Breckinridge,21027,D,R,R,R,R,R,R,R
961,Kentucky,Bullitt,21029,D,R,R,R,R,R,R,R
962,Kentucky,Butler,21031,R,R,R,R,R,R,R,R
963,Kentucky,Caldwell,21033,D,D,R,R,R,R,R,R
964,Kentucky,Calloway,21035,D,D,R,R,R,R,R,R
965,Kentucky,Campbell,21037,R,R,R,R,R,R,R,R
966,Kentucky,Carlisle,21039,D,D,R,R,R,R,R,R
967,Kentucky,Carroll,21041,D,D,R,R,R,R,R,R
968,Kentucky,Carter,21043,D,D,R,D,R,R,R,R
969,Kentucky,Casey,21045,R,R,R,R,R,R,R,R
970,Kentucky,Christian,21047,R,R,R,R,R,R,R,R
971,Kentucky,Clark,21049,D,D,R,R,R,R,R,R
972,Kentucky,Clay,21051,R,R,R,R,R,R,R,R
973,Kentucky,Clinton,21053,R,R,R,R,R,R,R,R
974,Kentucky,Crittenden,21055,D,R,R,R,R,R,R,R
975,Kentucky,Cumberland,21057,R,R,R,R,R,R,R,R
976,Kentucky,Daviess,21059,D,R,R,R,R,R,R,R
977,Kentucky,Edmonson,21061,R,R,R,R,R,R,R,R
978,Kentucky,Elliott,21063,D,D,D,D,D,D,R,R
979,Kentucky,Estill,21065,R,R,R,R,R,R,R,R
980,Kentucky,Fayette,21067,R,D,R,R,D,D,D,D
981,Kentucky,Fleming,21069,D,R,R,R,R,R,R,R
982,Kentucky,Floyd,21071,D,D,D,D,R,R,R,R
983,Kentucky,Franklin,21073,D,D,D,R,R,D,R,R
984,Kentucky,Fulton,21075,D,D,D,R,R,R,R,R
985,Kentucky,Gallatin,21077,D,D,R,R,R,R,R,R
986,Kentucky,Garrard,21079,R,R,R,R,R,R,R,R
987,Kentucky,Grant,21081,R,R,R,R,R,R,R,R
988,Kentucky,Graves,21083,D,D,R,R,R,R,R,R
989,Kentucky,Grayson,21085,R,R,R,R,R,R,R,R
990,Kentucky,Green,21087,R,R,R,R,R,R,R,R
991,Kentucky,Greenup,21089,D,D,R,R,R,R,R,R
992,Kentucky,Hancock,21091,D,D,R,R,D,R,R,R
993,Kentucky,Hardin,21093,R,R,R,R,R,R,R,R
994,Kentucky,Harlan,21095,D,D,D,R,R,R,R,R
995,Kentucky,Harrison,21097,D,D,R,R,R,R,R,R
996,Kentucky,Hart,21099,D,R,R,R,R,R,R,R
997,Kentucky,Henderson,21101,D,D,D,R,D,R,R,R
998,Kentucky,Henry,21103,D,D,R,R,R,R,R,R
999,Kentucky,Hickman,21105,D,D,R,R,R,R,R,R
1000,Kentucky,Hopkins,21107,D,D,R,R,R,R,R,R
1001,Kentucky,Jackson,21109,R,R,R,R,R,R,R,R
1002,Kentucky,Jefferson,21111,D,D,D,D,D,D,D,D
1003,Kentucky,Jessamine,21113,R,R,R,R,R,R,R,R
1004,Kentucky,Johnson,21115,D,D,R,R,R,R,R,R
1005,Kentucky,Kenton,21117,R,R,R,R,R,R,R,R
1006,Kentucky,Knott,21119,D,D,D,D,R,R,R,R
1007,Kentucky,Knox,21121,R,R,R,R,R,R,R,R
1008,Kentucky,Larue,21123,D,R,R,R,R,R,R,R
1009,Kentucky,Laurel,21125,R,R,R,R,R,R,R,R
1010,Kentucky,Lawrence,21127,D,D,R,R,R,R,R,R
1011,Kentucky,Lee,21129,R,R,R,R,R,R,R,R
1012,Kentucky,Leslie,21131,R,R,R,R,R,R,R,R
1013,Kentucky,Letcher,21133,D,D,D,R,R,R,R,R
1014,Kentucky,Lewis,21135,R,R,R,R,R,R,R,R
1015,Kentucky,Lincoln,21137,R,R,R,R,R,R,R,R
1016,Kentucky,Livingston,21139,D,D,R,R,R,R,R,R
1017,Kentucky,Logan,21141,D,D,R,R,R,R,R,R
1018,Kentucky,Lyon,21143,D,D,R,R,R,R,R,R
1019,Kentucky,Madison,21151,R,R,R,R,R,R,R,R
1020,Kentucky,Magoffin,21153,D,D,R,D,R,R,R,R
1021,Kentucky,Marion,21155,D,D,R,R,R,R,R,R
1022,Kentucky,Marshall,21157,D,D,R,R,R,R,R,R
1023,Kentucky,Martin,21159,R,D,R,R,R,R,R,R
1024,Kentucky,Mason,21161,D,R,R,R,R,R,R,R
1025,Kentucky,Meade,21163,D,D,R,R,R,R,R,R
1026,Kentucky,Menifee,21165,D,D,R,D,D,R,R,R
1027,Kentucky,Mercer,21167,R,R,R,R,R,R,R,R
1028,Kentucky,Metcalfe,21169,D,R,R,R,R,R,R,R
1029,Kentucky,Monroe,21171,R,R,R,R,R,R,R,R
1030,Kentucky,Montgomery,21173,D,D,R,R,R,R,R,R
1031,Kentucky,Morgan,21175,D,D,R,R,R,R,R,R
1032,Kentucky,Muhlenberg,21177,D,D,D,R,R,R,R,R
1033,Kentucky,Nelson,21179,D,D,R,R,R,R,R,R
1034,Kentucky,Nicholas,21181,D,D,R,R,R,R,R,R
1035,Kentucky,Ohio,21183,D,D,R,R,R,R,R,R
1036,Kentucky,Oldham,21185,R,R,R,R,R,R,R,R
1037,Kentucky,Owen,21187,D,R,R,R,R,R,R,R
1038,Kentucky,Owsley,21189,R,R,R,R,R,R,R,R
1039,Kentucky,Pendleton,21191,R,R,R,R,R,R,R,R
1040,Kentucky,Perry,21193,D,D,D,R,R,R,R,R
1041,Kentucky,Pike,21195,D,D,D,D,R,R,R,R
1042,Kentucky,Powell,21197,D,D,R,R,R,R,R,R
1043,Kentucky,Pulaski,21199,R,R,R,R,R,R,R,R
1044,Kentucky,Robertson,21201,D,R,R,R,R,R,R,R
1045,Kentucky,Rockcastle,21203,R,R,R,R,R,R,R,R
1046,Kentucky,Rowan,21205,D,D,R,D,D,R,R,R
1047,Kentucky,Russell,21207,R,R,R,R,R,R,R,R
1048,Kentucky,Scott,21209,R,R,R,R,R,R,R,R
1049,Kentucky,Shelby,21211,R,R,R,R,R,R,R,R
1050,Kentucky,Simpson,21213,D,D,R,R,R,R,R,R
1051,Kentucky,Spencer,21215,D,R,R,R,R,R,R,R
1052,Kentucky,Taylor,21217,R,R,R,R,R,R,R,R
1053,Kentucky,Todd,21219,D,R,R,R,R,R,R,R
1054,Kentucky,Trigg,21221,D,D,R,R,R,R,R,R
1055,Kentucky,Trimble,21223,D,D,R,R,R,R,R,R
1056,Kentucky,Union,21225,D,D,R,R,R,R,R,R
1057,Kentucky,Warren,21227,R,R,R,R,R,R,R,R
1058,Kentucky,Washington,21229,R,R,R,R,R,R,R,R
1059,Kentucky,Wayne,21231,R,R,R,R,R,R,R,R
1060,Kentucky,Webster,21233,D,D,R,R,R,R,R,R
1061,Kentucky,Whitley,21235,R,R,R,R,R,R,R,R
1062,Kentucky,Wolfe,21237,D,D,R,D,D,R,R,R
1063,Kentucky,Woodford,21239,R,R,R,R,R,R,R,R
1064,Maine,Androscoggin,23001,D,D,D,D,D,D,R,R
1065,Maine,Aroostook,23003,D,D,D,D,D,D,R,R
1066,Maine,Cumberland,23005,D,D,D,D,D,D,D,D
1067,Maine,Franklin,23007,D,D,D,D,D,D,R,R
1068,Maine,Hancock,23009,D,D,D,D,D,D,D,D
1069,Maine,Kennebec,23011,D,D,D,D,D,D,R,D
1070,Maine,Knox,23013,D,D,D,D,D,D,D,D
1071,Maine,Lincoln,23015,D,D,R,D,D,D,D,D
1072,Maine,Oxford,23017,D,D,D,D,D,D,R,R
1073,Maine,Penobscot,23019,D,D,R,D,D,D,R,R
1075,Maine,Sagadahoc,23023,D,D,D,D,D,D,D,D
1078,Maine,Washington,23029,D,D,R,R,D,D,R,R
1079,Maine,York,23031,D,D,D,D,D,D,D,D
1080,Maryland,Allegany,24001,R,R,R,R,R,R,R,R
1081,Maryland,Anne Arundel,24003,R,R,R,R,R,R,D,D
1082,Maryland,Baltimore,24005,D,D,D,D,D,D,D,D
1083,Maryland,Calvert,24009,R,R,R,R,R,R,R,R
1084,Maryland,Caroline,24011,R,R,R,R,R,R,R,R
1085,Maryland,Carroll,24013,R,R,R,R,R,R,R,R
1086,Maryland,Cecil,24015,R,R,R,R,R,R,R,R
1087,Maryland,Charles,24017,R,R,D,D,D,D,D,D
1088,Maryland,Dorchester,24019,R,D,R,R,R,R,R,R
1089,Maryland,Frederick,24021,R,R,R,R,R,R,R,D
1090,Maryland,Garrett,24023,R,R,R,R,R,R,R,R
1091,Maryland,Harford,24025,R,R,R,R,R,R,R,R
1092,Maryland,Howard,24027,D,D,D,D,D,D,D,D
1093,Maryland,Kent,24029,R,D,R,R,D,R,R,D
1094,Maryland,Montgomery,24031,D,D,D,D,D,D,D,D
1095,Maryland,Somerset,24039,R,D,D,R,R,D,R,R
1096,Maryland,Talbot,24041,R,R,R,R,R,R,R,D
1097,Maryland,Washington,24043,R,R,R,R,R,R,R,R
1098,Maryland,Wicomico,24045,R,R,R,R,R,R,R,R
1099,Maryland,Worcester,24047,R,R,R,R,R,R,R,R
1100,Massachusetts,Barnstable,25001,D,D,D,D,D,D,D,D
1101,Massachusetts,Berkshire,25003,D,D,D,D,D,D,D,D
1102,Massachusetts,Bristol,25005,D,D,D,D,D,D,D,D
1103,Massachusetts,Dukes,25007,D,D,D,D,D,D,D,D
1104,Massachusetts,Essex,25009,D,D,D,D,D,D,D,D
1105,Massachusetts,Franklin,25011,D,D,D,D,D,D,D,D
1106,Massachusetts,Hampden,25013,D,D,D,D,D,D,D,D
1107,Massachusetts,Hampshire,25015,D,D,D,D,D,D,D,D
1108,Massachusetts,Middlesex,25017,D,D,D,D,D,D,D,D
1109,Massachusetts,Nantucket,25019,D,D,D,D,D,D,D,D
1110,Massachusetts,Norfolk,25021,D,D,D,D,D,D,D,D
1111,Massachusetts,Plymouth,25023,D,D,D,D,D,D,D,D
1112,Massachusetts,Suffolk,25025,D,D,D,D,D,D,D,D
1113,Massachusetts,Worcester,25027,D,D,D,D,D,D,D,D
1114,Michigan,Alcona,26001,D,D,R,R,R,R,R,R
1115,Michigan,Alger,26003,D,D,R,D,D,R,R,R
1116,Michigan,Allegan,26005,R,R,R,R,R,R,R,R
1117,Michigan,Alpena,26007,D,D,D,R,D,R,R,R
1118,Michigan,Antrim,26009,R,R,R,R,R,R,R,R
1119,Michigan,Arenac,26011,D,D,D,D,D,R,R,R
1120,Michigan,Baraga,26013,D,D,R,R,R,R,R,R
1121,Michigan,Barry,26015,R,R,R,R,R,R,R,R
1122,Michigan,Bay,26017,D,D,D,D,D,D,R,R
1123,Michigan,Benzie,26019,D,D,R,R,D,R,R,R
1124,Michigan,Berrien,26021,R,R,R,R,D,R,R,R
1125,Michigan,Branch,26023,R,D,R,R,R,R,R,R
1126,Michigan,Calhoun,26025,D,D,D,R,D,D,R,R
1127,Michigan,Cass,26027,D,D,R,R,D,R,R,R
1128,Michigan,Charlevoix,26029,D,R,R,R,R,R,R,R
1129,Michigan,Cheboygan,26031,D,D,R,R,R,R,R,R
1130,Michigan,Chippewa,26033,R,D,R,R,R,R,R,R
1131,Michigan,Clare,26035,D,D,D,R,D,R,R,R
1132,Michigan,Clinton,26037,R,R,R,R,D,R,R,R
1133,Michigan,Crawford,26039,D,D,R,R,R,R,R,R
1134,Michigan,Delta,26041,D,D,R,R,D,R,R,R
1135,Michigan,Dickinson,26043,D,D,R,R,R,R,R,R
1136,Michigan,Eaton,26045,R,R,R,R,D,D,R,R
1137,Michigan,Emmet,26047,R,R,R,R,R,R,R,R
1138,Michigan,Genesee,26049,D,D,D,D,D,D,D,D
1139,Michigan,Gladwin,26051,D,D,R,R,D,R,R,R
1140,Michigan,Gogebic,26053,D,D,D,D,D,D,R,R
1141,Michigan,Grand Traverse,26055,R,R,R,R,R,R,R,R
1142,Michigan,Gratiot,26057,R,D,R,R,D,R,R,R
1143,Michigan,Hillsdale,26059,R,R,R,R,R,R,R,R
1144,Michigan,Houghton,26061,D,D,R,R,R,R,R,R
1145,Michigan,Huron,26063,R,D,R,R,R,R,R,R
1146,Michigan,Ingham,26065,D,D,D,D,D,D,D,D
1147,Michigan,Ionia,26067,R,R,R,R,R,R,R,R
1148,Michigan,Iosco,26069,D,D,D,R,D,R,R,R
1149,Michigan,Iron,26071,D,D,D,R,D,R,R,R
1150,Michigan,Isabella,26073,D,D,D,D,D,D,R,R
1151,Michigan,Jackson,26075,R,R,R,R,D,R,R,R
1152,Michigan,Kalamazoo,26077,D,D,D,D,D,D,D,D
1153,Michigan,Kalkaska,26079,D,D,R,R,R,R,R,R
1154,Michigan,Kent,26081,R,R,R,R,D,R,R,D
1155,Michigan,Keweenaw,26083,D,D,R,R,R,R,R,R
1156,Michigan,Lake,26085,D,D,D,D,D,D,R,R
1157,Michigan,Lapeer,26087,R,D,R,R,R,R,R,R
1158,Michigan,Leelanau,26089,R,R,R,R,D,R,R,D
1159,Michigan,Lenawee,26091,D,D,R,R,D,R,R,R
1160,Michigan,Livingston,26093,R,R,R,R,R,R,R,R
1161,Michigan,Luce,26095,D,D,R,R,R,R,R,R
1162,Michigan,Mackinac,26097,D,D,R,R,R,R,R,R
1163,Michigan,Macomb,26099,R,D,D,R,D,D,R,R
1164,Michigan,Manistee,26101,D,D,D,R,D,D,R,R
1165,Michigan,Marquette,26103,D,D,D,D,D,D,D,D
1166,Michigan,Mason,26105,R,D,R,R,D,R,R,R
1167,Michigan,Mecosta,26107,D,D,R,R,R,R,R,R
1168,Michigan,Menominee,26109,D,D,R,R,D,R,R,R
1169,Michigan,Midland,26111,R,R,R,R,R,R,R,R
1170,Michigan,Missaukee,26113,R,R,R,R,R,R,R,R
1171,Michigan,Monroe,26115,D,D,D,R,D,D,R,R
1172,Michigan,Montcalm,26117,D,D,R,R,R,R,R,R
1173,Michigan,Montmorency,26119,D,D,R,R,R,R,R,R
1174,Michigan,Muskegon,26121,D,D,D,D,D,D,D,D
1175,Michigan,Newaygo,26123,R,R,R,R,R,R,R,R
1176,Michigan,Oakland,26125,R,D,D,D,D,D,D,D
1177,Michigan,Oceana,26127,R,D,R,R,D,R,R,R
1178,Michigan,Ogemaw,26129,D,D,D,R,D,R,R,R
1179,Michigan,Ontonagon,26131,D,D,R,R,D,R,R,R
1180,Michigan,Osceola,26133,R,D,R,R,R,R,R,R
1181,Michigan,Oscoda,26135,R,D,R,R,R,R,R,R
1182,Michigan,Otsego,26137,R,R,R,R,R,R,R,R
1183,Michigan,Ottawa,26139,R,R,R,R,R,R,R,R
1184,Michigan,Presque Isle,26141,D,D,R,R,D,R,R,R
1185,Michigan,Roscommon,26143,D,D,D,R,D,R,R,R
1186,Michigan,Saginaw,26145,D,D,D,D,D,D,R,D
1187,Michigan,Sanilac,26151,R,R,R,R,R,R,R,R
1188,Michigan,Schoolcraft,26153,D,D,R,R,D,R,R,R
1189,Michigan,Shiawassee,26155,D,D,R,R,D,D,R,R
1192,Michigan,Tuscola,26157,D,D,R,R,R,R,R,R
1193,Michigan,Van Buren,26159,D,D,R,R,D,D,R,R
1194,Michigan,Washtenaw,26161,D,D,D,D,D,D,D,D
1195,Michigan,Wayne,26163,D,D,D,D,D,D,D,D
1196,Michigan,Wexford,26165,D,D,R,R,R,R,R,R
1197,Minnesota,Aitkin,27001,D,D,D,R,D,R,R,R
1198,Minnesota,Anoka,27003,D,D,R,R,R,R,R,R
1199,Minnesota,Becker,27005,R,D,R,R,R,R,R,R
1200,Minnesota,Beltrami,27007,D,D,R,D,D,D,R,R
1201,Minnesota,Benton,27009,D,D,R,R,R,R,R,R
1202,Minnesota,Big Stone,27011,D,D,D,D,D,R,R,R
1203,Minnesota,Blue Earth,27013,D,D,R,D,D,D,R,D
1204,Minnesota,Brown,27015,R,R,R,R,R,R,R,R
1205,Minnesota,Carlton,27017,D,D,D,D,D,D,D,D
1206,Minnesota,Carver,27019,R,R,R,R,R,R,R,R
1207,Minnesota,Cass,27021,D,D,R,R,R,R,R,R
1208,Minnesota,Chippewa,27023,D,D,R,D,D,D,R,R
1209,Minnesota,Chisago,27025,D,D,R,R,R,R,R,R
1210,Minnesota,Clay,27027,D,D,R,R,D,D,R,D
1211,Minnesota,Clearwater,27029,D,D,R,R,R,R,R,R
1212,Minnesota,Cook,27031,D,D,R,D,D,D,D,D
1213,Minnesota,Cottonwood,27033,R,D,R,R,R,R,R,R
1214,Minnesota,Crow Wing,27035,R,D,R,R,R,R,R,R
1215,Minnesota,Dakota,27037,D,D,R,R,D,D,D,D
1216,Minnesota,Dodge,27039,R,D,R,R,R,R,R,R
1217,Minnesota,Douglas,27041,R,R,R,R,R,R,R,R
1218,Minnesota,Faribault,27043,R,D,R,R,R,R,R,R
1219,Minnesota,Fillmore,27045,D,D,D,D,D,D,R,R
1220,Minnesota,Freeborn,27047,D,D,D,D,D,D,R,R
1221,Minnesota,Goodhue,27049,D,D,R,R,R,R,R,R
1222,Minnesota,Grant,27051,D,D,R,R,D,R,R,R
1223,Minnesota,Hennepin,27053,D,D,D,D,D,D,D,D
1224,Minnesota,Houston,27055,R,D,R,R,D,D,R,R
1225,Minnesota,Hubbard,27057,D,D,R,R,R,R,R,R
1226,Minnesota,Isanti,27059,D,D,R,R,R,R,R,R
1227,Minnesota,Itasca,27061,D,D,D,D,D,D,R,R
1228,Minnesota,Jackson,27063,D,D,R,R,R,R,R,R
1229,Minnesota,Kanabec,27065,D,D,R,R,R,R,R,R
1230,Minnesota,Kandiyohi,27067,D,D,R,R,R,R,R,R
1231,Minnesota,Kittson,27069,D,D,R,D,D,D,R,R
1232,Minnesota,Koochiching,27071,D,D,R,D,D,D,R,R
1233,Minnesota,Lake,27075,D,D,D,D,D,D,D,D
1234,Minnesota,Le Sueur,27079,D,D,R,R,R,R,R,R
1235,Minnesota,Lincoln,27081,D,D,D,R,D,R,R,R
1236,Minnesota,Lyon,27083,R,D,R,R,R,R,R,R
1237,Minnesota,Mahnomen,27087,D,D,R,D,D,D,R,R
1238,Minnesota,Marshall,27089,D,D,R,R,D,R,R,R
1239,Minnesota,Martin,27091,R,D,R,R,R,R,R,R
1240,Minnesota,Meeker,27093,D,D,R,R,R,R,R,R
1241,Minnesota,Mille Lacs,27095,D,D,R,R,R,R,R,R
1242,Minnesota,Morrison,27097,D,D,R,R,R,R,R,R
1243,Minnesota,Mower,27099,D,D,D,D,D,D,R,R
1244,Minnesota,Murray,27101,D,D,R,R,D,R,R,R
1245,Minnesota,Nicollet,27103,D,D,R,D,D,D,R,D
1246,Minnesota,Nobles,27105,D,D,R,R,R,R,R,R
1247,Minnesota,Norman,27107,D,D,R,D,D,D,R,R
1248,Minnesota,Olmsted,27109,R,R,R,R,D,D,D,D
1249,Minnesota,Otter Tail,27111,R,R,R,R,R,R,R,R
1250,Minnesota,Pennington,27113,D,D,R,R,D,R,R,R
1251,Minnesota,Pine,27115,D,D,D,D,D,R,R,R
1252,Minnesota,Pipestone,27117,R,R,R,R,R,R,R,R
1253,Minnesota,Polk,27119,D,D,R,R,D,R,R,R
1254,Minnesota,Pope,27121,D,D,R,R,D,R,R,R
1255,Minnesota,Ramsey,27123,D,D,D,D,D,D,D,D
1256,Minnesota,Red Lake,27125,D,D,R,R,D,R,R,R
1257,Minnesota,Redwood,27127,R,R,R,R,R,R,R,R
1258,Minnesota,Renville,27129,D,D,R,R,R,R,R,R
1259,Minnesota,Rice,27131,D,D,D,D,D,D,R,R
1260,Minnesota,Rock,27133,R,R,R,R,R,R,R,R
1261,Minnesota,Roseau,27135,R,R,R,R,R,R,R,R
1262,Minnesota,Scott,27139,D,D,R,R,R,R,R,R
1263,Minnesota,Sherburne,27141,D,D,R,R,R,R,R,R
1264,Minnesota,Sibley,27143,D,D,R,R,R,R,R,R
1266,Minnesota,Stearns,27145,R,D,R,R,R,R,R,R
1267,Minnesota,Steele,27147,R,D,R,R,R,R,R,R
1268,Minnesota,Stevens,27149,D,D,R,R,D,R,R,R
1269,Minnesota,Swift,27151,D,D,D,D,D,D,R,R
1270,Minnesota,Todd,27153,D,D,R,R,R,R,R,R
1271,Minnesota,Traverse,27155,D,D,R,R,D,D,R,R
1272,Minnesota,Wabasha,27157,D,D,R,R,R,R,R,R
1273,Minnesota,Wadena,27159,R,R,R,R,R,R,R,R
1274,Minnesota,Waseca,27161,D,D,R,R,R,R,R,R
1275,Minnesota,Washington,27163,D,D,R,R,D,D,D,D
1276,Minnesota,Watonwan,27165,D,D,R,R,D,R,R,R
1277,Minnesota,Wilkin,27167,R,R,R,R,R,R,R,R
1278,Minnesota,Winona,27169,D,D,D,D,D,D,R,D
1279,Minnesota,Wright,27171,D,D,R,R,R,R,R,R
1280,Minnesota,Yellow Medicine,27173,D,D,R,R,D,R,R,R
1362,Missouri,Adair,29001,D,R,R,R,R,R,R,R
1363,Missouri,Andrew,29003,D,R,R,R,R,R,R,R
1364,Missouri,Atchison,29005,D,R,R,R,R,R,R,R
1365,Missouri,Audrain,29007,D,D,R,R,R,R,R,R
1366,Missouri,Barry,29009,R,R,R,R,R,R,R,R
1367,Missouri,Barton,29011,R,R,R,R,R,R,R,R
1368,Missouri,Bates,29013,D,D,R,R,R,R,R,R
1369,Missouri,Benton,29015,D,D,R,R,R,R,R,R
1370,Missouri,Bollinger,29017,R,R,R,R,R,R,R,R
1371,Missouri,Boone,29019,D,D,D,R,D,D,D,D
1372,Missouri,Buchanan,29021,D,D,D,R,D,R,R,R
1373,Missouri,Butler,29023,D,R,R,R,R,R,R,R
1374,Missouri,Caldwell,29025,D,D,R,R,R,R,R,R
1375,Missouri,Callaway,29027,D,D,R,R,R,R,R,R
1376,Missouri,Camden,29029,R,R,R,R,R,R,R,R
1377,Missouri,Cape Girardeau,29031,R,R,R,R,R,R,R,R
1378,Missouri,Carroll,29033,D,D,R,R,R,R,R,R
1379,Missouri,Carter,29035,D,R,R,R,R,R,R,R
1380,Missouri,Cass,29037,R,R,R,R,R,R,R,R
1381,Missouri,Cedar,29039,R,R,R,R,R,R,R,R
1382,Missouri,Chariton,29041,D,D,R,R,R,R,R,R
1383,Missouri,Christian,29043,R,R,R,R,R,R,R,R
1384,Missouri,Clark,29045,D,D,R,R,R,R,R,R
1385,Missouri,Clay,29047,D,D,D,R,R,R,R,R
1386,Missouri,Clinton,29049,D,D,R,R,R,R,R,R
1387,Missouri,Cole,29051,R,R,R,R,R,R,R,R
1388,Missouri,Cooper,29053,R,R,R,R,R,R,R,R
1389,Missouri,Crawford,29055,D,D,R,R,R,R,R,R
1390,Missouri,Dade,29057,R,R,R,R,R,R,R,R
1391,Missouri,Dallas,29059,D,R,R,R,R,R,R,R
1392,Missouri,Daviess,29061,D,D,R,R,R,R,R,R
1393,Missouri,Dent,29065,D,R,R,R,R,R,R,R
1394,Missouri,Douglas,29067,R,R,R,R,R,R,R,R
1395,Missouri,Dunklin,29069,D,D,R,R,R,R,R,R
1396,Missouri,Franklin,29071,D,D,R,R,R,R,R,R
1397,Missouri,Gasconade,29073,R,R,R,R,R,R,R,R
1398,Missouri,Gentry,29075,D,D,R,R,R,R,R,R
1399,Missouri,Greene,29077,R,R,R,R,R,R,R,R
1400,Missouri,Grundy,29079,D,D,R,R,R,R,R,R
1401,Missouri,Harrison,29081,D,R,R,R,R,R,R,R
1402,Missouri,Henry,29083,D,D,R,R,R,R,R,R
1403,Missouri,Hickory,29085,D,D,R,R,R,R,R,R
1404,Missouri,Holt,29087,R,R,R,R,R,R,R,R
1405,Missouri,Howard,29089,D,D,R,R,R,R,R,R
1406,Missouri,Howell,29091,D,R,R,R,R,R,R,R
1407,Missouri,Iron,29093,D,D,R,R,D,R,R,R
1408,Missouri,Jackson,29095,D,D,D,R,R,R,R,R
1409,Missouri,Jasper,29097,R,R,R,R,R,R,R,R
1410,Missouri,Jefferson,29099,D,D,D,R,D,R,R,R
1411,Missouri,Johnson,29101,D,R,R,R,R,R,R,R
1412,Missouri,Knox,29103,D,D,R,R,R,R,R,R
1413,Missouri,Laclede,29105,R,R,R,R,R,R,R,R
1414,Missouri,Lafayette,29107,D,D,R,R,R,R,R,R
1415,Missouri,Lawrence,29109,R,R,R,R,R,R,R,R
1416,Missouri,Lewis,29111,D,D,R,R,R,R,R,R
1417,Missouri,Lincoln,29113,D,D,R,R,R,R,R,R
1418,Missouri,Linn,29115,D,D,R,R,R,R,R,R
1419,Missouri,Livingston,29117,D,D,R,R,R,R,R,R
1420,Missouri,Macon,29121,D,D,R,R,R,R,R,R
1421,Missouri,Madison,29123,D,D,R,R,R,R,R,R
1422,Missouri,Maries,29125,D,R,R,R,R,R,R,R
1423,Missouri,Marion,29127,D,D,R,R,R,R,R,R
1424,Missouri,Mercer,29129,D,D,R,R,R,R,R,R
1425,Missouri,Miller,29131,R,R,R,R,R,R,R,R
1426,Missouri,Mississippi,29133,D,D,D,R,R,R,R,R
1427,Missouri,Moniteau,29135,R,R,R,R,R,R,R,R
1428,Missouri,Monroe,29137,D,D,R,R,R,R,R,R
1429,Missouri,Montgomery,29139,D,D,R,R,R,R,R,R
1430,Missouri,Morgan,29141,D,R,R,R,R,R,R,R
1431,Missouri,New Madrid,29143,D,D,D,R,R,R,R,R
1432,Missouri,Newton,29145,R,R,R,R,R,R,R,R
1433,Missouri,Nodaway,29147,D,D,R,R,R,R,R,R
1434,Missouri,Oregon,29149,D,D,R,R,R,R,R,R
1435,Missouri,Osage,29151,R,R,R,R,R,R,R,R
1436,Missouri,Ozark,29153,R,R,R,R,R,R,R,R
1437,Missouri,Pemiscot,29155,D,D,D,R,R,R,R,R
1438,Missouri,Perry,29157,R,R,R,R,R,R,R,R
1439,Missouri,Pettis,29159,R,R,R,R,R,R,R,R
1440,Missouri,Phelps,29161,D,R,R,R,R,R,R,R
