State FIPS Code,County FIPS Code,County,Year,Labor Force Size,Employed,Unemployed,Unemployment Rate
17,147,Piatt,2002,8921,8506,415,4.7
17,149,Pike,2002,8545,8069,476,5.6
17,151,Pope,2002,1984,1845,139,7.0
17,153,Pulaski,2002,3034,2804,230,7.6
17,155,Putnam,2002,3115,2872,243,7.8
17,157,Randolph,2002,15414,14578,836,5.4
17,159,Richland,2002,7477,7049,428,5.7
17,161,Rock Island,2002,74886,70901,3985,5.3
17,163,St. Clair,2002,117969,110636,7333,6.2
17,165,Saline,2002,11710,10924,786,6.7
17,167,Sangamon,2002,104299,99593,4706,4.5
17,169,Schuyler,2002,4231,4043,188,4.4
17,171,Scott,2002,2856,2696,160,5.6
17,173,Shelby,2002,11447,10776,671,5.9
17,175,Stark,2002,2798,2593,205,7.3
17,177,Stephenson,2002,25295,23726,1569,6.2
17,179,Tazewell,2002,65546,62167,3379,5.2
17,181,Union,2002,8282,7715,567,6.8
17,183,Vermilion,2002,37328,34629,2699,7.2
17,185,Wabash,2002,6715,6358,357,5.3
17,187,Warren,2002,9452,8930,522,5.5
17,189,Washington,2002,8410,8024,386,4.6
17,191,Wayne,2002,8031,7593,438,5.5
17,193,White,2002,7814,7420,394,5.0
17,195,Whiteside,2002,29337,27444,1893,6.5
17,197,Will,2002,294575,275397,19178,6.5
17,199,Williamson,2002,30416,28702,1714,5.6
17,201,Winnebago,2002,140663,130825,9838,7.0
17,203,Woodford,2002,18472,17729,743,4.0
18,1,Adams,2002,15838,15106,732,4.6
18,3,Allen,2002,176439,167662,8777,5.0
18,5,Bartholomew,2002,35811,34095,1716,4.8
18,7,Benton,2002,4887,4640,247,5.1
18,9,Blackford,2002,6999,6558,441,6.3
18,11,Boone,2002,25408,24441,967,3.8
18,13,Brown,2002,8061,7660,401,5.0
18,15,Carroll,2002,10832,10308,524,4.8
18,17,Cass,2002,20531,19348,1183,5.8
18,19,Clark,2002,52165,49423,2742,5.3
18,21,Clay,2002,13105,12307,798,6.1
18,23,Clinton,2002,16620,15832,788,4.7
18,25,Crawford,2002,5321,4944,377,7.1
18,27,Daviess,2002,14054,13446,608,4.3
18,29,Dearborn,2002,25179,23870,1309,5.2
18,31,Decatur,2002,13388,12876,512,3.8
18,33,DeKalb,2002,21740,20561,1179,5.4
18,35,Delaware,2002,58971,55472,3499,5.9
18,37,Dubois,2002,22040,21214,826,3.7
18,39,Elkhart,2002,94606,90104,4502,4.8
18,41,Fayette,2002,11893,10992,901,7.6
18,43,Floyd,2002,37550,35728,1822,4.9
18,45,Fountain,2002,8488,7980,508,6.0
18,47,Franklin,2002,11612,10947,665,5.7
18,49,Fulton,2002,10409,9771,638,6.1
18,51,Gibson,2002,17220,16462,758,4.4
18,53,Grant,2002,34883,32606,2277,6.5
18,55,Greene,2002,16372,15388,984,6.0
18,57,Hamilton,2002,113098,109400,3698,3.3
18,59,Hancock,2002,31900,30635,1265,4.0
18,61,Harrison,2002,18723,17838,885,4.7
18,63,Hendricks,2002,62893,60520,2373,3.8
18,65,Henry,2002,23295,21844,1451,6.2
18,67,Howard,2002,40747,38378,2369,5.8
18,69,Huntington,2002,20608,19547,1061,5.1
18,71,Jackson,2002,21983,20905,1078,4.9
18,73,Jasper,2002,14998,14144,854,5.7
18,75,Jay,2002,10819,10160,659,6.1
18,77,Jefferson,2002,16682,15845,837,5.0
18,79,Jennings,2002,13496,12632,864,6.4
18,81,Johnson,2002,66501,63904,2597,3.9
18,83,Knox,2002,19656,18791,865,4.4
18,85,Kosciusko,2002,39138,37297,1841,4.7
18,87,LaGrange,2002,16538,15755,783,4.7
18,89,Lake,2002,227710,213011,14699,6.5
18,91,LaPorte,2002,54026,50327,3699,6.8
18,93,Lawrence,2002,23014,21274,1740,7.6
18,95,Madison,2002,63900,60180,3720,5.8
18,97,Marion,2002,460936,436934,24002,5.2
18,99,Marshall,2002,22242,21106,1136,5.1
18,101,Martin,2002,5205,4929,276,5.3
18,103,Miami,2002,17422,16343,1079,6.2
18,105,Monroe,2002,65226,62378,2848,4.4
18,107,Montgomery,2002,19471,18645,826,4.2
18,109,Morgan,2002,36406,34703,1703,4.7
18,111,Newton,2002,7205,6807,398,5.5
18,113,Noble,2002,23658,22304,1354,5.7
18,115,Ohio,2002,3042,2911,131,4.3
18,117,Orange,2002,9334,8606,728,7.8
18,119,Owen,2002,11469,10810,659,5.7
18,121,Parke,2002,8021,7581,440,5.5
18,123,Perry,2002,9411,8920,491,5.2
18,125,Pike,2002,6328,6011,317,5.0
18,127,Porter,2002,79378,75409,3969,5.0
18,129,Posey,2002,14217,13595,622,4.4
18,131,Pulaski,2002,6801,6410,391,5.7
18,133,Putnam,2002,17372,16493,879,5.1
18,135,Randolph,2002,13736,12921,815,5.9
18,137,Ripley,2002,14023,13414,609,4.3
18,139,Rush,2002,9510,9079,431,4.5
18,141,St. Joseph,2002,133263,126127,7136,5.4
18,143,Scott,2002,11062,10382,680,6.1
18,145,Shelby,2002,23810,22669,1141,4.8
18,147,Spencer,2002,10602,10101,501,4.7
18,149,Starke,2002,10627,9836,791,7.4
18,151,Steuben,2002,17166,16059,1107,6.4
18,153,Sullivan,2002,9329,8771,558,6.0
18,155,Switzerland,2002,5724,5452,272,4.8
18,157,Tippecanoe,2002,79868,76436,3432,4.3
18,159,Tipton,2002,8533,8096,437,5.1
18,161,Union,2002,3705,3510,195,5.3
18,163,Vanderburgh,2002,92318,88105,4213,4.6
18,165,Vermillion,2002,8170,7653,517,6.3
18,167,Vigo,2002,51175,48177,2998,5.9
18,169,Wabash,2002,17780,16829,951,5.3
18,171,Warren,2002,4629,4391,238,5.1
18,173,Warrick,2002,29574,28402,1172,4.0
18,175,Washington,2002,14005,13220,785,5.6
18,177,Wayne,2002,34869,32764,2105,6.0
18,179,Wells,2002,14790,14163,627,4.2
18,181,White,2002,12843,11939,904,7.0
18,183,Whitley,2002,17315,16446,869,5.0
19,1,Adair,2002,4426,4265,161,3.6
19,3,Adams,2002,2170,2068,102,4.7
19,5,Allamakee,2002,8355,7975,380,4.5
19,7,Appanoose,2002,6506,6166,340,5.2
19,9,Audubon,2002,3375,3245,130,3.9
19,11,Benton,2002,14338,13727,611,4.3
19,13,Black Hawk,2002,71348,68499,2849,4.0
19,15,Boone,2002,15092,14609,483,3.2
19,17,Bremer,2002,13414,12966,448,3.3
19,19,Buchanan,2002,10829,10342,487,4.5
19,21,Buena Vista,2002,10593,10255,338,3.2
19,23,Butler,2002,8221,7848,373,4.5
19,25,Calhoun,2002,5240,5052,188,3.6
19,27,Carroll,2002,12221,11866,355,2.9
19,29,Cass,2002,7688,7341,347,4.5
19,31,Cedar,2002,10560,10186,374,3.5
19,33,Cerro Gordo,2002,25507,24458,1049,4.1
19,35,Cherokee,2002,6929,6647,282,4.1
19,37,Chickasaw,2002,6465,6117,348,5.4
19,39,Clarke,2002,4993,4730,263,5.3
19,41,Clay,2002,9738,9367,371,3.8
19,43,Clayton,2002,9889,9329,560,5.7
19,45,Clinton,2002,26746,25328,1418,5.3
19,47,Crawford,2002,8896,8556,340,3.8
19,49,Dallas,2002,25913,25159,754,2.9
19,51,Davis,2002,4279,4072,207,4.8
19,53,Decatur,2002,4355,4167,188,4.3
19,55,Delaware,2002,10311,9798,513,5.0
19,57,Des Moines,2002,21872,20571,1301,5.9
19,59,Dickinson,2002,9770,9408,362,3.7
19,61,Dubuque,2002,48605,46658,1947,4.0
19,63,Emmet,2002,6053,5783,270,4.5
19,65,Fayette,2002,11117,10581,536,4.8
19,67,Floyd,2002,8637,8227,410,4.7
19,69,Franklin,2002,5645,5407,238,4.2
19,71,Fremont,2002,4579,4456,123,2.7
19,73,Greene,2002,4985,4797,188,3.8
19,75,Grundy,2002,6827,6609,218,3.2
19,77,Guthrie,2002,6130,5917,213,3.5
19,79,Hamilton,2002,8749,8459,290,3.3
19,81,Hancock,2002,6354,6172,182,2.9
19,83,Hardin,2002,9611,9206,405,4.2
19,85,Harrison,2002,8171,7873,298,3.6
19,87,Henry,2002,10364,9833,531,5.1
19,89,Howard,2002,5225,5011,214,4.1
19,91,Humboldt,2002,5298,5109,189,3.6
19,93,Ida,2002,3988,3857,131,3.3
19,95,Iowa,2002,8918,8614,304,3.4
19,97,Jackson,2002,11551,10950,601,5.2
19,99,Jasper,2002,20466,19621,845,4.1
19,101,Jefferson,2002,8574,8089,485,5.7
19,103,Johnson,2002,72180,70222,1958,2.7
19,105,Jones,2002,10607,10115,492,4.6
19,107,Keokuk,2002,6118,5844,274,4.5
19,109,Kossuth,2002,9001,8680,321,3.6
19,111,Lee,2002,17992,16647,1345,7.5
19,113,Linn,2002,114742,109618,5124,4.5
19,115,Louisa,2002,6306,6016,290,4.6
19,117,Lucas,2002,4845,4628,217,4.5
19,119,Lyon,2002,6474,6259,215,3.3
19,121,Madison,2002,7949,7621,328,4.1
19,123,Mahaska,2002,11573,11058,515,4.5
19,125,Marion,2002,17492,16736,756,4.3
19,127,Marshall,2002,20813,19968,845,4.1
19,129,Mills,2002,8118,7896,222,2.7
19,131,Mitchell,2002,5453,5258,195,3.6
19,133,Monona,2002,5012,4797,215,4.3
19,135,Monroe,2002,3723,3539,184,4.9
19,137,Montgomery,2002,5775,5465,310,5.4
19,139,Muscatine,2002,22456,21545,911,4.1
19,141,O'Brien,2002,7748,7504,244,3.1
19,143,Osceola,2002,3549,3440,109,3.1
19,145,Page,2002,7555,7194,361,4.8
19,147,Palo Alto,2002,5123,4937,186,3.6
19,149,Plymouth,2002,13779,13312,467,3.4
19,151,Pocahontas,2002,4145,3960,185,4.5
19,153,Polk,2002,224845,216602,8243,3.7
19,155,Pottawattamie,2002,49113,47474,1639,3.3
19,157,Poweshiek,2002,10771,10336,435,4.0
19,159,Ringgold,2002,2600,2503,97,3.7
19,161,Sac,2002,5952,5747,205,3.4
19,163,Scott,2002,87009,83001,4008,4.6
19,165,Shelby,2002,7090,6852,238,3.4
19,167,Sioux,2002,17921,17424,497,2.8
19,169,Story,2002,47681,46465,1216,2.6
19,171,Tama,2002,9166,8774,392,4.3
19,173,Taylor,2002,3330,3199,131,3.9
19,175,Union,2002,6484,6162,322,5.0
19,177,Van Buren,2002,3878,3663,215,5.5
19,179,Wapello,2002,18993,17955,1038,5.5
19,181,Warren,2002,24320,23547,773,3.2
19,183,Washington,2002,12133,11736,397,3.3
19,185,Wayne,2002,3304,3166,138,4.2
19,187,Webster,2002,19939,19112,827,4.1
19,189,Winnebago,2002,6301,6105,196,3.1
19,191,Winneshiek,2002,12436,11981,455,3.7
19,193,Woodbury,2002,55716,53586,2130,3.8
19,195,Worth,2002,4441,4257,184,4.1
19,197,Wright,2002,7220,6933,287,4.0
20,1,Allen,2002,6971,6596,375,5.4
20,3,Anderson,2002,4149,3927,222,5.4
20,5,Atchison,2002,8172,7730,442,5.4
20,7,Barber,2002,2531,2442,89,3.5
20,9,Barton,2002,14679,14091,588,4.0
20,11,Bourbon,2002,8283,7882,401,4.8
20,13,Brown,2002,5239,4956,283,5.4
20,15,Butler,2002,31066,29310,1756,5.7
20,17,Chase,2002,1633,1561,72,4.4
20,19,Chautauqua,2002,1941,1836,105,5.4
20,21,Cherokee,2002,10516,9789,727,6.9
20,23,Cheyenne,2002,1541,1491,50,3.2
20,25,Clark,2002,1220,1180,40,3.3
20,27,Clay,2002,4524,4333,191,4.2
20,29,Cloud,2002,5277,5076,201,3.8
20,31,Coffey,2002,4787,4499,288,6.0
20,33,Comanche,2002,1039,1011,28,2.7
20,35,Cowley,2002,18660,17425,1235,6.6
20,37,Crawford,2002,19183,18194,989,5.2
20,39,Decatur,2002,1838,1785,53,2.9
20,41,Dickinson,2002,10080,9654,426,4.2
20,43,Doniphan,2002,4349,3931,418,9.6
20,45,Douglas,2002,59467,57188,2279,3.8
20,47,Edwards,2002,1694,1636,58,3.4
20,49,Elk,2002,1427,1344,83,5.8
20,51,Ellis,2002,16100,15608,492,3.1
20,53,Ellsworth,2002,3133,3007,126,4.0
20,55,Finney,2002,17976,17287,689,3.8
20,57,Ford,2002,16161,15665,496,3.1
20,59,Franklin,2002,13245,12526,719,5.4
20,61,Geary,2002,11012,10343,669,6.1
20,63,Gove,2002,1595,1547,48,3.0
20,65,Graham,2002,1423,1376,47,3.3
20,67,Grant,2002,3739,3615,124,3.3
20,69,Gray,2002,3131,3034,97,3.1
20,71,Greeley,2002,777,753,24,3.1
20,73,Greenwood,2002,3616,3402,214,5.9
20,75,Hamilton,2002,1266,1224,42,3.3
20,77,Harper,2002,3202,3079,123,3.8
20,79,Harvey,2002,17704,16954,750,4.2
20,81,Haskell,2002,2130,2068,62,2.9
20,83,Hodgeman,2002,961,926,35,3.6
20,85,Jackson,2002,6905,6561,344,5.0
20,87,Jefferson,2002,10110,9632,478,4.7
20,89,Jewell,2002,1992,1934,58,2.9
20,91,Johnson,2002,269122,256283,12839,4.8
20,93,Kearny,2002,1937,1873,64,3.3
20,95,Kingman,2002,4214,4012,202,4.8
20,97,Kiowa,2002,1470,1414,56,3.8
20,99,Labette,2002,10845,10192,653,6.0
20,101,Lane,2002,1131,1085,46,4.1
20,103,Leavenworth,2002,31569,29711,1858,5.9
20,105,Lincoln,2002,1882,1802,80,4.3
20,107,Linn,2002,4662,4371,291,6.2
20,109,Logan,2002,1562,1506,56,3.6
20,111,Lyon,2002,19050,18221,829,4.4
20,113,McPherson,2002,15657,15128,529,3.4
20,115,Marion,2002,6583,6328,255,3.9
20,117,Marshall,2002,5698,5472,226,4.0
20,119,Meade,2002,2169,2103,66,3.0
20,121,Miami,2002,15148,14445,703,4.6
20,123,Mitchell,2002,3337,3215,122,3.7
20,125,Montgomery,2002,16313,15226,1087,6.7
20,127,Morris,2002,3087,2967,120,3.9
20,129,Morton,2002,1604,1554,50,3.1
20,131,Nemaha,2002,5108,4928,180,3.5
20,133,Neosho,2002,8458,8044,414,4.9
20,135,Ness,2002,1728,1676,52,3.0
20,137,Norton,2002,2629,2533,96,3.7
20,139,Osage,2002,9048,8584,464,5.1
20,141,Osborne,2002,2274,2201,73,3.2
20,143,Ottawa,2002,3347,3213,134,4.0
20,145,Pawnee,2002,3440,3327,113,3.3
20,147,Phillips,2002,3160,3064,96,3.0
20,149,Pottawatomie,2002,9568,9161,407,4.3
20,151,Pratt,2002,5410,5239,171,3.2
20,153,Rawlins,2002,1357,1308,49,3.6
20,155,Reno,2002,32737,31206,1531,4.7
20,157,Republic,2002,2930,2819,111,3.8
20,159,Rice,2002,5414,5199,215,4.0
20,161,Riley,2002,30757,29689,1068,3.5
20,163,Rooks,2002,2747,2648,99,3.6
20,165,Rush,2002,1697,1634,63,3.7
20,167,Russell,2002,3282,3135,147,4.5
20,169,Saline,2002,29893,28675,1218,4.1
20,171,Scott,2002,2950,2874,76,2.6
20,173,Sedgwick,2002,242548,228209,14339,5.9
20,175,Seward,2002,10329,9915,414,4.0
20,177,Shawnee,2002,93569,89264,4305,4.6
20,179,Sheridan,2002,1473,1428,45,3.1
20,181,Sherman,2002,3760,3647,113,3.0
20,183,Smith,2002,2267,2200,67,3.0
20,185,Stafford,2002,2201,2106,95,4.3
20,187,Stanton,2002,1154,1120,34,2.9
20,189,Stevens,2002,2389,2305,84,3.5
20,191,Sumner,2002,12775,11864,911,7.1
20,193,Thomas,2002,4191,4056,135,3.2
20,195,Trego,2002,1674,1619,55,3.3
20,197,Wabaunsee,2002,3749,3607,142,3.8
20,199,Wallace,2002,943,918,25,2.7
20,201,Washington,2002,3330,3208,122,3.7
20,203,Wichita,2002,1234,1194,40,3.2
20,205,Wilson,2002,4839,4609,230,4.8
20,207,Woodson,2002,1718,1611,107,6.2
20,209,Wyandotte,2002,73779,66815,6964,9.4
21,1,Adair,2002,8669,8193,476,5.5
21,3,Allen,2002,8650,8100,550,6.4
21,5,Anderson,2002,10209,9696,513,5.0
21,7,Ballard,2002,4102,3805,297,7.2
21,9,Barren,2002,19204,18286,918,4.8
21,11,Bath,2002,4992,4617,375,7.5
21,13,Bell,2002,9529,8695,834,8.8
21,15,Boone,2002,51448,49306,2142,4.2
21,17,Bourbon,2002,9778,9238,540,5.5
21,19,Boyd,2002,21868,20471,1397,6.4
21,21,Boyle,2002,13290,12438,852,6.4
21,23,Bracken,2002,4180,3965,215,5.1
21,25,Breathitt,2002,5390,4956,434,8.1
21,27,Breckinridge,2002,8870,8268,602,6.8
21,29,Bullitt,2002,33241,31492,1749,5.3
21,31,Butler,2002,6496,5964,532,8.2
21,33,Caldwell,2002,6314,5986,328,5.2
21,35,Calloway,2002,16708,15500,1208,7.2
21,37,Campbell,2002,45206,43211,1995,4.4
21,39,Carlisle,2002,2369,2208,161,6.8
21,41,Carroll,2002,5161,4781,380,7.4
21,43,Carter,2002,12703,11519,1184,9.3
21,45,Casey,2002,7258,6769,489,6.7
21,47,Christian,2002,26076,24506,1570,6.0
21,49,Clark,2002,16675,15732,943,5.7
21,51,Clay,2002,7183,6417,766,10.7
21,53,Clinton,2002,4690,4279,411,8.8
21,55,Crittenden,2002,4217,3974,243,5.8
21,57,Cumberland,2002,3217,3033,184,5.7
21,59,Daviess,2002,45655,43103,2552,5.6
21,61,Edmonson,2002,5088,4723,365,7.2
21,63,Elliott,2002,2637,2409,228,8.6
21,65,Estill,2002,6026,5632,394,6.5
21,67,Fayette,2002,145088,138831,6257,4.3
21,69,Fleming,2002,6702,6329,373,5.6
21,71,Floyd,2002,14204,13181,1023,7.2
21,73,Franklin,2002,24993,23909,1084,4.3
21,75,Fulton,2002,3162,2940,222,7.0
21,77,Gallatin,2002,3819,3599,220,5.8
21,79,Garrard,2002,7385,6975,410,5.6
21,81,Grant,2002,11851,11197,654,5.5
21,83,Graves,2002,16944,15743,1201,7.1
21,85,Grayson,2002,11597,10644,953,8.2
21,87,Green,2002,5563,5263,300,5.4
21,89,Greenup,2002,16061,15064,997,6.2
21,91,Hancock,2002,4076,3822,254,6.2
21,93,Hardin,2002,43589,41038,2551,5.9
21,95,Harlan,2002,10181,9265,916,9.0
21,97,Harrison,2002,9122,8608,514,5.6
21,99,Hart,2002,7802,7378,424,5.4
21,101,Henderson,2002,23130,21879,1251,5.4
21,103,Henry,2002,7515,7181,334,4.4
21,105,Hickman,2002,2341,2182,159,6.8
21,107,Hopkins,2002,21375,20157,1218,5.7
21,109,Jackson,2002,4855,4476,379,7.8
21,111,Jefferson,2002,348958,329022,19936,5.7
21,113,Jessamine,2002,20685,19792,893,4.3
21,115,Johnson,2002,9496,8897,599,6.3
21,117,Kenton,2002,80909,77361,3548,4.4
21,119,Knott,2002,5826,5425,401,6.9
21,121,Knox,2002,11441,10629,812,7.1
21,123,Larue,2002,6427,6075,352,5.5
21,125,Laurel,2002,24914,23424,1490,6.0
21,127,Lawrence,2002,5677,5222,455,8.0
21,129,Lee,2002,2618,2417,201,7.7
21,131,Leslie,2002,3834,3504,330,8.6
21,133,Letcher,2002,8844,8100,744,8.4
21,135,Lewis,2002,5415,4991,424,7.8
21,137,Lincoln,2002,11011,10236,775,7.0
21,139,Livingston,2002,4881,4557,324,6.6
21,141,Logan,2002,12750,11893,857,6.7
21,143,Lyon,2002,3391,3161,230,6.8
21,145,McCracken,2002,31137,29251,1886,6.1
21,147,McCreary,2002,6090,5502,588,9.7
21,149,McLean,2002,4631,4331,300,6.5
21,151,Madison,2002,37901,35892,2009,5.3
21,153,Magoffin,2002,4521,4003,518,11.5
21,155,Marion,2002,8956,8493,463,5.2
21,157,Marshall,2002,14590,13479,1111,7.6
21,159,Martin,2002,3819,3542,277,7.3
21,161,Mason,2002,8433,7989,444,5.3
21,163,Meade,2002,11599,10912,687,5.9
21,165,Menifee,2002,2621,2405,216,8.2
21,167,Mercer,2002,10537,9952,585,5.6
21,169,Metcalfe,2002,4519,4284,235,5.2
21,171,Monroe,2002,5219,4871,348,6.7
21,173,Montgomery,2002,11416,10665,751,6.6
21,175,Morgan,2002,5156,4683,473,9.2
21,177,Muhlenberg,2002,13196,12129,1067,8.1
21,179,Nelson,2002,19445,18277,1168,6.0
21,181,Nicholas,2002,3183,2958,225,7.1
21,183,Ohio,2002,10816,10044,772,7.1
21,185,Oldham,2002,23929,22947,982,4.1
21,187,Owen,2002,5075,4834,241,4.7
21,189,Owsley,2002,1606,1497,109,6.8
21,191,Pendleton,2002,7165,6807,358,5.0
21,193,Perry,2002,10419,9583,836,8.0
21,195,Pike,2002,25041,23316,1725,6.9
21,197,Powell,2002,5733,5325,408,7.1
21,199,Pulaski,2002,26233,24328,1905,7.3
21,201,Robertson,2002,1070,1014,56,5.2
21,203,Rockcastle,2002,7041,6630,411,5.8
21,205,Rowan,2002,11225,10569,656,5.8
21,207,Russell,2002,7689,7090,599,7.8
21,209,Scott,2002,18824,17905,919,4.9
21,211,Shelby,2002,18314,17436,878,4.8
21,213,Simpson,2002,8324,7833,491,5.9
21,215,Spencer,2002,7028,6730,298,4.2
21,217,Taylor,2002,11998,11350,648,5.4
21,219,Todd,2002,5792,5495,297,5.1
21,221,Trigg,2002,6008,5611,397,6.6
21,223,Trimble,2002,4117,3914,203,4.9
21,225,Union,2002,7587,7189,398,5.2
21,227,Warren,2002,50395,47804,2591,5.1
21,229,Washington,2002,5284,4971,313,5.9
21,231,Wayne,2002,8691,8117,574,6.6
21,233,Webster,2002,6717,6368,349,5.2
21,235,Whitley,2002,14586,13544,1042,7.1
21,237,Wolfe,2002,2416,2213,203,8.4
21,239,Woodford,2002,13064,12532,532,4.1
22,1,Acadia Parish,2002,23755,22298,1457,6.1
22,3,Allen Parish,2002,8731,8038,693,7.9
22,5,Ascension Parish,2002,39575,37077,2498,6.3
22,7,Assumption Parish,2002,10519,9864,655,6.2
22,9,Avoyelles Parish,2002,15758,14638,1120,7.1
22,11,Beauregard Parish,2002,13932,13029,903,6.5
22,13,Bienville Parish,2002,5958,5452,506,8.5
22,15,Bossier Parish,2002,46856,44060,2796,6.0
22,17,Caddo Parish,2002,111801,104278,7523,6.7
22,19,Calcasieu Parish,2002,84861,80066,4795,5.7
22,21,Caldwell Parish,2002,4429,4080,349,7.9
22,23,Cameron Parish,2002,4350,4122,228,5.2
22,25,Catahoula Parish,2002,4068,3681,387,9.5
22,27,Claiborne Parish,2002,6758,6292,466,6.9
22,29,Concordia Parish,2002,7524,6784,740,9.8
22,31,De Soto Parish,2002,10748,9848,900,8.4
22,33,East Baton Rouge Parish,2002,200007,189338,10669,5.3
22,35,East Carroll Parish,2002,3089,2726,363,11.8
22,37,East Feliciana Parish,2002,7959,7428,531,6.7
22,39,Evangeline Parish,2002,12023,11164,859,7.1
22,41,Franklin Parish,2002,7977,7174,803,10.1
22,43,Grant Parish,2002,7947,7410,537,6.8
22,45,Iberia Parish,2002,30662,28639,2023,6.6
22,47,Iberville Parish,2002,12211,11229,982,8.0
22,49,Jackson Parish,2002,6570,6153,417,6.3
22,51,Jefferson Parish,2002,224226,212908,11318,5.0
22,53,Jefferson Davis Parish,2002,13086,12343,743,5.7
22,55,Lafayette Parish,2002,98500,94036,4464,4.5
22,57,Lafourche Parish,2002,43033,41052,1981,4.6
22,59,LaSalle Parish,2002,6063,5601,462,7.6
22,61,Lincoln Parish,2002,18636,17436,1200,6.4
22,63,Livingston Parish,2002,46441,43580,2861,6.2
22,65,Madison Parish,2002,5033,4520,513,10.2
22,67,Morehouse Parish,2002,12489,11428,1061,8.5
22,69,Natchitoches Parish,2002,16581,15432,1149,6.9
22,71,Orleans Parish,2002,201179,188815,12364,6.1
22,73,Ouachita Parish,2002,71533,67809,3724,5.2
22,75,Plaquemines Parish,2002,10955,10283,672,6.1
22,77,Pointe Coupee Parish,2002,9376,8735,641,6.8
22,79,Rapides Parish,2002,56083,52735,3348,6.0
22,81,Red River Parish,2002,3647,3352,295,8.1
22,83,Richland Parish,2002,8426,7746,680,8.1
22,85,Sabine Parish,2002,9290,8586,704,7.6
22,87,St. Bernard Parish,2002,31080,29224,1856,6.0
22,89,St. Charles Parish,2002,23607,22302,1305,5.5
22,91,St. Helena Parish,2002,3910,3659,251,6.4
22,93,St. James Parish,2002,8717,7936,781,9.0
22,95,St. John the Baptist Parish,2002,19922,18530,1392,7.0
22,97,St. Landry Parish,2002,33065,30743,2322,7.0
22,99,St. Martin Parish,2002,21898,20439,1459,6.7
22,101,St. Mary Parish,2002,22089,20438,1651,7.5
22,103,St. Tammany Parish,2002,98677,93872,4805,4.9
22,105,Tangipahoa Parish,2002,45609,42486,3123,6.8
22,107,Tensas Parish,2002,2317,2120,197,8.5
22,109,Terrebonne Parish,2002,47975,45701,2274,4.7
22,111,Union Parish,2002,10465,9818,647,6.2
22,113,Vermilion Parish,2002,22906,21392,1514,6.6
22,115,Vernon Parish,2002,18464,17255,1209,6.5
22,117,Washington Parish,2002,16784,15564,1220,7.3
22,119,Webster Parish,2002,18052,16632,1420,7.9
22,121,West Baton Rouge Parish,2002,9927,9345,582,5.9
22,123,West Carroll Parish,2002,4791,4264,527,11.0
22,125,West Feliciana Parish,2002,4678,4337,341,7.3
22,127,Winn Parish,2002,6082,5631,451,7.4
23,1,Androscoggin,2002,55841,53336,2505,4.5
23,3,Aroostook,2002,34198,32385,1813,5.3
23,5,Cumberland,2002,149972,145007,4965,3.3
23,7,Franklin,2002,14282,13536,746,5.2
23,9,Hancock,2002,29007,27725,1282,4.4
23,11,Kennebec,2002,60750,58094,2656,4.4
23,13,Knox,2002,21172,20454,718,3.4
23,15,Lincoln,2002,17638,16991,647,3.7
23,17,Oxford,2002,27563,26013,1550,5.6
23,19,Penobscot,2002,76574,72947,3627,4.7
23,21,Piscataquis,2002,7519,6986,533,7.1
23,23,Sagadahoc,2002,18149,17496,653,3.6
23,25,Somerset,2002,24575,22812,1763,7.2
23,27,Waldo,2002,19408,18448,960,4.9
23,29,Washington,2002,15287,14072,1215,7.9
23,31,York,2002,106605,101998,4607,4.3
24,1,Allegany,2002,33482,31260,2222,6.6
24,3,Anne Arundel,2002,272833,261382,11451,4.2
24,5,Baltimore,2002,414843,394366,20477,4.9
24,9,Calvert,2002,42748,41158,1590,3.7
24,11,Caroline,2002,15881,15102,779,4.9
24,13,Carroll,2002,87796,84411,3385,3.9
24,15,Cecil,2002,47018,44755,2263,4.8
24,17,Charles,2002,67843,65284,2559,3.8
24,19,Dorchester,2002,16394,15250,1144,7.0
24,21,Frederick,2002,115014,110753,4261,3.7
24,23,Garrett,2002,15548,14641,907,5.8
24,25,Harford,2002,124068,118427,5641,4.5
24,27,Howard,2002,150306,144728,5578,3.7
24,29,Kent,2002,10814,10298,516,4.8
24,31,Montgomery,2002,497657,479111,18546,3.7
24,33,Prince George's,2002,438405,415586,22819,5.2
24,35,Queen Anne's,2002,23718,22797,921,3.9
24,37,St. Mary's,2002,47509,45663,1846,3.9
24,39,Somerset,2002,11127,10328,799,7.2
24,41,Talbot,2002,18657,17901,756,4.1
24,43,Washington,2002,67953,64385,3568,5.3
24,45,Wicomico,2002,48478,45972,2506,5.2
24,47,Worcester,2002,28325,26415,1910,6.7
24,510,Baltimore city,2002,275949,255005,20944,7.6
25,1,Barnstable,2002,119141,113592,5549,4.7
25,3,Berkshire,2002,72979,69697,3282,4.5
25,5,Bristol,2002,286593,269250,17343,6.1
25,7,Dukes,2002,10678,10274,404,3.8
25,9,Essex,2002,382879,360521,22358,5.8
25,11,Franklin,2002,40051,38469,1582,3.9
25,13,Hampden,2002,225423,212683,12740,5.7
25,15,Hampshire,2002,87517,84433,3084,3.5
25,17,Middlesex,2002,831159,790241,40918,4.9
25,19,Nantucket/town,2002,7501,7357,144,1.9
25,21,Norfolk,2002,361273,344721,16552,4.6
25,23,Plymouth,2002,257958,245544,12414,4.8
25,25,Suffolk,2002,353069,332391,20678,5.9
25,27,Worcester,2002,400640,378347,22293,5.6
26,1,Alcona,2002,4153,3710,443,10.7
